user_id,email_address,gender,date_of_birth,age,phone_number,address_id,city,state_province,postal_code,country,account_status,is_active,account_created_at,last_login_date,last_purchase_date,total_purchases,lifetime_value,loyalty_points
8208,pchen@gmail.com,Female,1960-08-16,65,+12124781090,13249.0,Franklin,RI,19787,US,Active,True,2015-08-02T23:20:09Z,2025-02-27T05:03:44Z,2019-07-06,22,3296.87,4480
8209,ashleysmith@yandex.com,Female,1979-05-03,46,+16174606446,13251.0,Atlanta,GA,94302,US,Active,True,2019-12-12T00:11:51Z,2025-03-05T17:27:27Z,2025-02-17,16,4618.46,5659
8210,linda_thompson@yandex.com,Female,1954-07-22,71,+17139910461,13253.0,Bristol,OK,99495,US,Inactive,False,2020-12-22T05:24:49Z,2024-10-14T12:05:20Z,2023-02-04,72,22368.33,27240
8211,weilopez@aol.com,Female,1996-02-14,29,+19497494632,13254.0,Fort Lauderdale,FL,27253,US,Pending,False,2024-11-17T13:43:25Z,,,0,0.0,0
8212,wclark@yahoo.com,Female,1987-03-29,38,+16173993482,13255.0,Scottsdale,AZ,46520,US,Active,True,2023-05-25T19:31:05Z,2025-02-09T13:16:50Z,,0,0.0,0
8213,davis.charles@outlook.com,Prefer not to say,1998-11-14,27,+12137713291,13256.0,Georgetown,MN,41185,US,Pending,False,2024-06-29T16:06:22Z,,,0,0.0,0
8214,mbrown@yahoo.com,Female,2006-03-08,19,+16133189926,13257.0,Riverside,MB,M1R 6E2,CA,Pending,False,2021-08-20T15:58:16Z,,,0,0.0,0
8215,timothy278@hotmail.com,Male,1947-10-08,78,+14044882191,13258.0,Salem,WY,50993,US,Closed,False,2018-11-09T06:03:43Z,2020-06-12T04:54:18Z,2022-02-19,16,3431.31,2928
8216,gonzalez.anthony@hotmail.com,Male,1978-10-06,47,+18586048033,13259.0,Georgetown,NM,17938,US,Pending,False,2023-02-13T06:32:06Z,,,0,0.0,0
8217,edward.adams@yahoo.com,Male,1941-08-31,84,+14048375443,13261.0,Franklin,AR,50398,US,Active,True,2022-02-13T22:46:58Z,2025-02-04T07:55:01Z,2022-10-02,46,14073.53,15368
8218,robert.brown87@zoho.com,Female,1971-04-15,54,+16179130923,13263.0,Salem,KS,96603,US,Closed,False,2015-02-26T05:52:52Z,2019-12-18T06:35:51Z,2019-06-06,95,16150.22,22266
8219,michael3778389@hotmail.com,Female,1988-01-15,37,+14159031482,13265.0,Madison,TN,20174,US,Inactive,False,2020-08-24T16:37:38Z,2022-02-20T00:20:23Z,,0,0.0,0
8220,bettyanderson@icloud.com,Male,1953-06-01,72,+17864679448,13267.0,San Antonio,TX,82853,US,Inactive,False,2022-10-15T22:40:11Z,2023-05-02T11:17:03Z,2025-10-25,37,8703.77,12225
8221,richard.davis25@outlook.com,Female,1963-06-15,62,+19176084582,13269.0,Clinton,SD,14528,US,Inactive,False,2024-02-03T20:41:44Z,2024-05-29T19:03:45Z,,0,0.0,51
8222,cynthia.johnson58@yahoo.com,Male,1957-05-02,68,+12018322068,13271.0,Riverside,SD,72582,US,Active,True,2020-12-22T13:45:41Z,2025-10-07T04:56:22Z,2020-12-23,56,1762.35,1629
8223,robert282@outlook.com,Male,2005-11-28,20,+17137173841,13272.0,Naperville,IL,89094,US,Active,True,2023-06-09T12:42:43Z,2025-07-21T05:50:52Z,,0,0.0,0
8224,divanov@gmail.com,Male,1986-04-30,39,+17138850247,13273.0,Tacoma,WA,52751,US,Active,True,2018-12-03T19:00:02Z,2025-01-30T09:38:35Z,2025-04-25,34,9666.04,9474
8225,patricia.ramirez@outlook.com,Other,1945-03-26,80,+15033405583,13276.0,Riverside,TN,57755,US,Inactive,False,2017-08-17T00:59:03Z,2021-03-20T10:10:19Z,2022-12-21,114,8769.76,8648
8226,margaretkhan@yahoo.com,Female,1958-03-29,67,+16046692611,13278.0,Riverside,SK,B6E 8M5,CA,Active,True,2015-05-14T04:03:41Z,2025-10-25T21:44:37Z,,0,0.0,3
8227,dlopez@icloud.com,Male,1944-05-14,81,+12016388254,13279.0,Georgetown,MT,92778,US,Inactive,False,2020-03-26T22:46:36Z,2022-09-11T11:19:41Z,,0,0.0,0
8228,daniel_mller@aol.com,Female,1997-05-08,28,+13054652656,13282.0,Chester,WI,19180,US,Active,True,2022-07-30T20:14:18Z,2025-02-04T03:02:43Z,2024-03-11,49,11305.3,11250
8229,daniel_jackson@yahoo.com,Male,1968-07-20,57,+18588536708,13283.0,Joliet,IL,11841,US,Blocked,False,2019-07-26T14:19:15Z,2021-11-30T06:24:49Z,2024-03-16,116,16025.24,20629
8230,steven.kim72@gmail.com,Male,1951-12-12,74,+18182163649,13286.0,Boston,MA,84647,US,Pending,False,2025-08-26T15:25:38Z,,,0,0.0,0
8231,dharris@gmail.com,Male,1985-10-26,40,+17138162498,13289.0,Colorado Springs,CO,18404,US,Inactive,False,2020-03-03T19:55:07Z,2022-06-18T04:42:43Z,2021-03-11,6,636.41,609
8232,kathleen.brown82@yahoo.com,Female,1955-11-08,70,+17029054495,13290.0,Houston,TX,11169,US,Closed,False,2024-12-03T01:18:23Z,2025-03-11T12:19:02Z,2025-01-17,19,5458.76,4974
8233,pali@icloud.com,Female,1990-06-12,35,+17186417817,13291.0,Chester,WI,88386,US,Active,True,2025-08-12T05:09:41Z,2025-10-04T14:20:05Z,2025-09-03,2,491.93,632
8234,georgeali@yandex.com,Female,1961-03-21,64,+15129407040,13294.0,Clinton,HI,57166,US,Active,True,2023-09-22T09:07:01Z,2025-03-05T21:06:41Z,2025-03-20,18,278.2,377
8235,thomasbrown@hotmail.com,Female,1992-02-02,33,+16174097414,13295.0,Chester,UT,33944,US,Active,True,2015-12-28T22:38:37Z,2025-02-15T12:49:38Z,2023-05-16,78,8124.29,11747
8236,gary572@yahoo.com,Other,1980-02-21,45,+12133365149,13296.0,Franklin,ID,42836,US,Blocked,False,2023-07-17T04:26:59Z,2025-10-29T10:14:41Z,2024-02-04,13,282.08,240
8237,richard_yamamoto@protonmail.com,Prefer not to say,1984-12-12,41,+14049882301,13297.0,Georgetown,WY,58977,US,Active,True,2023-03-10T15:15:30Z,2025-08-22T12:22:05Z,2023-09-07,44,18875.61,21572
8238,dorothy.williams@yandex.com,Male,1951-03-20,74,+14042266614,13298.0,Atlanta,GA,30661,US,Closed,False,2019-11-02T12:10:18Z,2024-08-31T15:02:22Z,2020-04-18,45,3028.03,4047
8239,dorothyzhang@zoho.com,Male,2006-08-25,19,+18587897591,13299.0,Clinton,ME,94600,US,Active,True,2022-08-21T01:05:02Z,2025-10-06T13:42:14Z,2022-09-04,52,14776.74,17727
8240,lin.young@fastmail.com,Female,1955-07-15,70,+17135490452,13300.0,Macon,GA,70938,US,Active,True,2025-01-03T07:32:17Z,2025-06-05T10:44:12Z,2025-02-07,2,580.36,482
8241,ahmed.tanaka97@fastmail.com,Male,1967-01-15,58,+12127305668,13302.0,Clinton,RI,97188,US,Active,True,2019-02-15T21:18:05Z,2025-08-13T08:06:53Z,2019-08-26,17,3584.4,2995
8242,emily.lee@outlook.com,Female,1985-07-12,40,+12504064187,13303.0,Georgetown,YT,R8G 4V5,CA,Pending,False,2015-02-12T21:37:20Z,,,0,0.0,0
8243,mohammed.wilson@protonmail.com,Female,1993-06-26,32,+15032433996,13306.0,Franklin,IA,47839,US,Active,True,2022-09-26T00:53:55Z,2025-09-26T07:42:37Z,2023-02-21,15,3817.16,4270
8244,steven.ramirez@zoho.com,Female,1966-12-24,59,+17865546028,13307.0,Springfield,MA,96624,US,Closed,False,2022-09-12T08:40:48Z,2022-12-15T09:57:29Z,,0,0.0,0
8245,george.brown7575@zoho.com,Female,1996-04-19,29,+12506135375,13308.0,Bristol,NU,C1P 8X3,CA,Inactive,False,2020-03-29T22:49:17Z,2021-06-11T20:37:41Z,,0,0.0,0
8246,matthew344@hotmail.com,Male,2000-05-09,25,+19495690774,13309.0,Reno,NV,99003,US,Active,True,2024-03-12T10:08:52Z,2025-11-28T13:48:49Z,2025-04-08,30,9828.5,14635
8247,kevin.schmidt@aol.com,Male,1956-06-01,69,+14046653484,13310.0,Fairview,NE,83211,US,Active,True,2017-03-28T20:21:37Z,2025-05-10T18:30:40Z,2025-01-28,23,7131.72,7848
8248,adams.linda@aol.com,Female,1958-04-01,67,+19725721455,13312.0,Clinton,MN,58420,US,Blocked,False,2020-09-03T21:17:10Z,2023-08-27T20:36:31Z,2021-08-14,44,5141.18,4540
8249,mark.campbell27@fastmail.com,Female,1963-08-17,62,+18059446292,13315.0,Mesa,AZ,98609,US,Active,True,2020-01-22T19:37:26Z,2025-06-11T14:04:48Z,2021-06-29,74,14590.6,12022
8250,jeffrey243@yahoo.com,Other,1969-06-27,56,+12013655118,13318.0,Fairview,SC,39683,US,Blocked,False,2022-11-22T11:22:29Z,2024-05-22T07:55:48Z,2025-06-21,52,2035.73,2581
8251,ronald.johnson62@zoho.com,Male,1948-08-26,77,+18053524136,13319.0,Naperville,IL,27169,US,Inactive,False,2016-12-02T22:35:11Z,2024-01-03T05:36:44Z,2024-12-31,108,29341.12,31465
8252,thompson.nancy@zoho.com,Male,1997-10-14,28,+14156561992,13321.0,Riverside,WI,10879,US,Active,True,2018-04-19T23:17:53Z,2025-01-01T18:12:43Z,2023-09-30,113,27906.56,31145
8253,betty696@yahoo.com,Male,1946-12-10,79,+17139629155,13322.0,Aurora,CO,76991,US,Active,True,2025-09-16T12:39:00Z,2025-11-25T16:19:52Z,,0,0.0,0
8254,stephanie_hall@fastmail.com,Female,1973-05-24,52,+18052166392,13323.0,Fairview,NM,52669,US,Active,True,2024-12-11T17:47:58Z,2025-12-06T04:01:44Z,2025-07-29,18,673.01,1443
8255,cynthia.wright@protonmail.com,Male,1998-03-27,27,+16176925626,13325.0,Franklin,DE,20433,US,Active,True,2021-05-26T16:00:14Z,2025-10-31T05:17:54Z,2025-04-19,17,3809.44,3739
8256,zhang.david@outlook.com,Female,1997-10-26,28,+13056768190,13327.0,Fairview,ME,98941,US,Inactive,False,2022-03-28T15:33:33Z,2024-01-28T22:20:31Z,,0,0.0,0
8257,daniel.clark@icloud.com,Male,1974-05-06,51,+17186083203,13330.0,Riverside,UT,81743,US,Active,True,2015-06-09T19:42:48Z,2025-02-10T16:39:39Z,2022-12-20,32,468.4,539
8258,kimberlyrobinson@protonmail.com,Female,1957-12-22,68,+12015087906,13331.0,Las Vegas,NV,79136,US,Active,True,2021-01-20T13:25:03Z,2025-02-14T15:47:09Z,2023-12-07,23,5826.81,7230
8259,amymiller@yandex.com,Female,1969-01-25,56,+13125040556,13332.0,Colorado Springs,CO,65110,US,Active,True,2020-06-22T01:18:54Z,2025-07-03T09:38:14Z,,0,0.0,0
8260,mary_nguyen@gmail.com,Female,1962-07-04,63,+13059976473,13334.0,Springfield,CT,52611,US,Pending,False,2025-01-14T03:20:27Z,,,0,0.0,0
8261,viktor994@outlook.com,Male,1986-07-12,39,+19725263346,13336.0,Colorado Springs,CO,34424,US,Active,True,2022-04-08T11:45:55Z,2025-10-04T17:38:51Z,,0,0.0,26
8262,diego_brown@yahoo.com,Female,1956-11-02,69,+19177232304,13339.0,Salem,AK,89346,US,Blocked,False,2021-04-17T01:09:19Z,2025-02-07T17:30:03Z,2023-07-17,34,7111.45,9343
8263,marialopez@fastmail.com,Male,1996-08-03,29,+17866412941,13340.0,Riverside,ID,49554,US,Active,True,2015-12-24T11:26:11Z,2025-02-24T03:13:07Z,,0,0.0,63
8264,robert.kumar92@aol.com,Male,1987-10-17,38,+19175567901,13341.0,Bristol,IN,48253,US,Active,True,2018-11-19T04:31:10Z,2025-11-12T11:17:29Z,2020-07-12,61,10892.05,14902
8265,lmoore@zoho.com,Male,2007-02-20,18,+16178562140,13342.0,Franklin,OK,38938,US,Active,True,2025-09-08T22:00:04Z,2025-12-07T23:07:16Z,2025-11-24,5,989.1,1189
8266,singh.rebecca@icloud.com,Male,1953-06-01,72,+15032141992,13344.0,Bristol,NJ,82461,US,Active,True,2017-04-24T20:49:10Z,2025-08-26T13:17:00Z,2018-06-02,2,274.03,271
8267,mark.moore68@icloud.com,Male,2000-04-26,25,+18055068473,13345.0,Fairview,UT,25894,US,Active,True,2019-04-15T13:32:55Z,2025-08-25T07:52:25Z,2021-05-02,84,12878.04,12054
8268,fatima.schmidt@icloud.com,Male,1981-11-04,44,+13122773402,13348.0,Springfield,LA,80717,US,Inactive,False,2024-07-16T22:28:48Z,2024-09-28T11:20:42Z,,0,0.0,39
8269,viktor_ivanov@aol.com,Female,1952-04-18,73,+18055356893,13349.0,Phoenix,AZ,24919,US,Active,True,2025-05-29T12:07:33Z,2025-11-26T01:17:16Z,2025-08-14,2,498.1,536
8270,karen.lewis@outlook.com,Female,1965-09-08,60,+17137942304,13351.0,Clinton,LA,18803,US,Closed,False,2016-02-26T01:35:41Z,2020-09-09T23:37:08Z,2016-12-05,124,45906.13,58699
8271,maryking@aol.com,Female,1948-01-09,77,+17137172970,13354.0,Riverside,ID,11658,US,Inactive,False,2018-06-13T05:32:03Z,2025-04-01T15:13:13Z,2021-02-11,28,6457.33,6364
8272,elizabeth.young22@fastmail.com,Female,1970-08-06,55,+18188655341,13355.0,Georgetown,IA,50680,US,Blocked,False,2015-07-11T04:04:50Z,2025-10-26T08:51:52Z,2018-01-08,82,15225.72,19807
8273,sofia.ali@yandex.com,Male,1973-12-15,52,+19498577543,13356.0,Georgetown,RI,70650,US,Inactive,False,2017-07-15T02:36:56Z,2019-05-29T23:09:33Z,,0,0.0,0
8274,lindamoore@icloud.com,Female,1971-12-09,54,+13057390943,13357.0,Clinton,KY,91523,US,Active,True,2023-06-22T02:58:41Z,2025-01-04T22:26:23Z,,0,0.0,7
8275,cynthiakumar@aol.com,Male,1970-04-04,55,+13122300860,13359.0,Salem,ID,22664,US,Active,True,2017-10-28T23:44:35Z,2025-09-01T00:39:06Z,,0,0.0,80
8276,william111@hotmail.com,Female,1961-03-04,64,+14154199013,13361.0,Athens,GA,40931,US,Active,True,2015-02-21T08:55:24Z,2025-07-11T11:13:06Z,2020-10-16,151,10927.64,13605
8277,kevin.kumar13@yahoo.com,Male,1983-12-27,41,+13056413939,13362.0,Franklin,VA,95141,US,Active,True,2019-11-19T23:23:06Z,2025-08-09T23:14:26Z,2024-07-04,88,19912.99,29353
8278,egarcia@yandex.com,Male,1950-03-25,75,+17025798265,13364.0,Sacramento,CA,38485,US,Inactive,False,2015-07-02T13:01:03Z,2016-06-10T22:33:05Z,,0,0.0,88
8279,lee.sarah4205@aol.com,Other,2000-05-12,25,+18586478941,13365.0,Raleigh,NC,91612,US,Active,True,2015-03-04T22:39:13Z,2025-02-26T03:31:09Z,2024-05-08,196,3433.13,3799
8280,davis.michael@hotmail.com,Male,1943-11-23,82,+19173578143,13368.0,Georgetown,RI,93256,US,Active,True,2022-03-14T06:09:27Z,2025-03-04T13:42:26Z,2022-07-14,29,3689.32,5118
8281,ivanov.aisha@yandex.com,Female,1963-06-15,62,+12125784337,13369.0,Fort Worth,TX,12449,US,Inactive,False,2023-07-16T19:06:20Z,2024-01-31T03:04:33Z,2024-02-03,24,600.39,1076
8282,yuki504@protonmail.com,Female,1942-11-28,83,+18583846809,13372.0,Springfield,NH,21230,US,Active,True,2021-02-25T12:02:32Z,2025-02-18T23:33:36Z,2021-09-11,27,5142.09,4992
8283,tsanchez@fastmail.com,Male,2012-02-06,13,+17806087570,13374.0,Lethbridge,AB,N7J 2N2,CA,Active,True,2025-10-29T04:23:02Z,2025-10-29T10:30:34Z,,0,0.0,0
8284,melissayamamoto@aol.com,Female,1997-12-30,27,+15033531585,13375.0,Franklin,KY,50885,US,Closed,False,2016-08-29T11:46:26Z,2016-11-13T22:54:54Z,2019-06-05,19,6914.51,6814
8285,raj_scott@hotmail.com,Female,1952-09-10,73,+19175375265,13377.0,San Diego,CA,71544,US,Active,True,2021-08-04T05:33:13Z,2025-08-08T09:40:12Z,,0,0.0,0
8286,jessica118@icloud.com,Female,1969-11-22,56,+12127377635,13378.0,Springfield,HI,54514,US,Active,True,2020-09-18T14:13:53Z,2025-06-23T23:39:34Z,2023-04-15,56,10003.36,12822
8287,ronald_ali@protonmail.com,Female,2002-02-02,23,+15144125699,,,,,,Pending,False,2025-11-03T13:15:06Z,,,0,0.0,0
8288,stevenrobinson@yahoo.com,Male,1996-09-11,29,+15124357686,13379.0,Raleigh,NC,80303,US,Active,True,2021-07-27T14:07:46Z,2025-05-11T22:57:29Z,2022-05-31,72,17021.79,18498
8289,taylor.viktor@hotmail.com,Other,1977-02-08,48,+16173091607,13380.0,Albany,NY,59090,US,Pending,False,2015-02-26T22:03:52Z,,,0,0.0,0
8290,dsmith@zoho.com,Male,1952-05-22,73,+12019465714,13382.0,Augusta,GA,22514,US,Active,True,2024-05-23T21:19:56Z,2025-06-18T23:37:05Z,2024-10-31,9,1974.28,2578
8291,ashley.martin@hotmail.com,Male,1954-05-22,71,+15032078834,13383.0,Georgetown,WI,45056,US,Active,True,2019-01-18T20:22:10Z,2025-09-11T00:11:47Z,2021-03-07,102,7802.42,10110
8292,sandra.rodriguez2@aol.com,Female,1953-12-14,72,+15036199090,13385.0,Springfield,SC,42331,US,Active,True,2019-01-24T16:24:56Z,2024-12-28T05:08:11Z,2019-05-09,26,8135.73,11411
8293,kevin974@fastmail.com,Male,1969-08-18,56,+16176382371,13386.0,Salem,WI,59151,US,Active,True,2020-09-01T00:20:24Z,2025-10-31T02:36:28Z,,0,0.0,0
8294,jennifer.nguyen14@yahoo.com,Male,1975-06-08,50,+15129782257,13387.0,Rochester,NY,30913,US,Closed,False,2017-01-05T00:53:06Z,2024-01-21T01:11:40Z,2022-08-29,12,2964.71,3012
8295,ivanov.thomas@icloud.com,Male,1972-03-09,53,+17866116940,13388.0,Franklin,CT,58985,US,Active,True,2018-06-05T07:26:47Z,2025-07-15T22:43:46Z,2023-09-28,73,14129.51,19950
8296,omar.nelson18@zoho.com,Male,2005-11-09,20,+17182443591,13389.0,Salem,AL,30103,US,Pending,False,2025-08-25T06:03:00Z,,,0,0.0,0
8297,torres.jeffrey@icloud.com,Male,1944-04-27,81,+19729162917,13390.0,Franklin,SC,86641,US,Blocked,False,2021-02-28T03:52:25Z,2024-12-18T20:34:25Z,2023-05-14,84,26804.65,27680
8298,thomas625@icloud.com,Female,1989-04-17,36,+18055741441,13391.0,Bristol,SC,81010,US,Active,True,2018-01-21T14:36:10Z,2024-12-31T19:59:43Z,2022-05-04,61,6432.25,5778
8299,thompson.gary@yahoo.com,Female,2004-12-31,20,+19174870068,13392.0,Springfield,SC,15707,US,Active,True,2022-03-09T12:59:01Z,2025-09-02T06:50:30Z,2024-04-24,31,11242.65,13828
8300,patriciarivera@hotmail.com,Female,1986-06-27,39,+12132079130,13394.0,Madison,NJ,88615,US,Active,True,2021-05-07T14:05:07Z,2025-04-17T06:35:25Z,2022-09-07,27,2135.29,2812
8301,mark.rivera@yandex.com,Male,1943-09-25,82,+18189306441,13396.0,Clinton,NM,52528,US,Blocked,False,2016-10-16T12:11:48Z,2017-07-30T04:59:28Z,2021-08-10,57,1318.85,1234
8302,ryan.white@outlook.com,Female,1952-06-04,73,+15033866490,13397.0,Franklin,MD,91127,US,Active,True,2021-10-09T02:10:37Z,2025-05-09T20:12:59Z,2025-09-28,28,553.85,824
8303,susanwilson@gmail.com,Other,1982-01-08,43,+19493866386,13400.0,Raleigh,NC,87644,US,Active,True,2025-02-24T20:34:05Z,2025-11-05T00:41:13Z,2025-11-01,7,351.37,455
8304,cynthiamller@yandex.com,Female,1951-09-12,74,+19177938200,13401.0,Clinton,WI,96422,US,Active,True,2021-06-01T11:43:25Z,2025-01-29T23:15:27Z,2022-06-16,44,6017.75,6877
8305,young.maria@protonmail.com,Male,1961-04-09,64,+18053119475,13404.0,Clinton,WY,15615,US,Inactive,False,2024-10-21T23:02:23Z,2024-11-14T14:22:06Z,2025-04-24,6,304.58,293
8306,laura_smith@gmail.com,Female,1953-01-24,72,+17808739799,13405.0,Bristol,MB,P5T 8C5,CA,Active,True,2019-07-02T17:19:00Z,2025-05-26T01:07:33Z,2023-02-22,31,2806.6,3163
8307,lin_torres@zoho.com,Female,1979-10-26,46,+19726780900,13406.0,Franklin,MS,48532,US,Active,True,2015-10-05T11:52:58Z,2025-08-10T14:56:21Z,2021-10-04,168,32908.62,38467
8308,amandakhan@yahoo.com,Male,2006-10-25,19,+16479540426,13408.0,Bristol,NT,X8B 5P5,CA,Closed,False,2024-04-21T02:04:55Z,2025-07-08T13:32:49Z,2024-06-30,25,4502.47,4698
8309,aclark@yandex.com,Female,1988-02-14,37,+19177359340,13411.0,Chester,WV,21752,US,Active,True,2018-07-10T18:39:30Z,2025-07-03T09:35:03Z,2021-12-26,26,3491.91,4337
8310,baker.timothy@fastmail.com,Male,1960-06-02,65,+18585097561,13413.0,Salem,AK,98377,US,Active,True,2025-12-13T15:58:54Z,2025-12-19T05:15:07Z,2025-12-13,4,980.22,1879
8311,paul.torres93@fastmail.com,Female,1961-01-15,64,+19724222278,13414.0,San Francisco,CA,94098,US,Active,True,2021-02-27T15:30:15Z,2025-07-06T17:42:44Z,2021-03-08,88,19742.56,23023
8312,pbrown@icloud.com,Female,1948-07-28,77,+15124232951,13416.0,Madison,MN,84646,US,Inactive,False,2018-11-22T18:16:04Z,2025-04-11T05:26:12Z,,0,0.0,0
8313,campbell.michelle@gmail.com,Other,1982-02-18,43,+12504628962,13417.0,Springfield,NU,Y5J 4R8,CA,Active,True,2020-10-03T04:09:45Z,2025-09-25T10:50:53Z,2021-11-26,84,23040.47,28072
8314,nancy.harris25@protonmail.com,Male,1996-10-31,29,+19723392199,13420.0,Fairview,VT,45301,US,Active,True,2016-09-19T04:05:43Z,2025-08-14T22:26:41Z,2019-10-07,47,2869.19,2572
8315,gary_zhang@outlook.com,Male,1991-03-20,34,+18186787865,,,,,,Pending,False,2024-03-27T10:50:23Z,,,0,0.0,0
8316,king.amy@icloud.com,Female,2002-09-10,23,+12019716495,13422.0,Fairview,ME,23135,US,Active,True,2017-07-03T03:55:45Z,2025-08-04T08:43:42Z,2018-08-19,1,121.95,107
8317,awilliams@protonmail.com,Prefer not to say,1957-03-19,68,+16174768163,13423.0,Chester,OK,19078,US,Active,True,2023-01-31T04:35:08Z,2025-09-04T13:07:16Z,2023-07-05,13,2912.88,4787
8318,emily642@outlook.com,Female,2001-03-27,24,+19498415391,13424.0,Georgetown,MT,36083,US,Active,True,2018-05-24T05:02:47Z,2025-12-02T18:01:52Z,2020-09-21,61,16933.23,23297
8319,dorothy_torres@zoho.com,Male,1952-06-14,73,+12012279224,13425.0,Madison,RI,68925,US,Active,True,2022-02-26T10:45:17Z,2025-11-09T03:19:02Z,2024-11-01,43,2206.54,3069
8320,aishaivanov@outlook.com,Male,1986-03-02,39,+12126328447,13426.0,Fairview,OK,54642,US,Closed,False,2025-08-04T17:42:43Z,2025-10-14T11:00:18Z,2025-09-11,4,1093.34,1442
8321,ryan.rivera33@hotmail.com,Male,1954-07-27,71,+18185411297,13427.0,Riverside,WV,18720,US,Active,True,2023-07-05T06:03:03Z,2025-05-12T03:56:22Z,2025-05-22,45,8396.31,8670
8322,kumar.lin@outlook.com,Female,1941-03-16,84,+12019894961,13429.0,Riverside,SC,48009,US,Inactive,False,2023-05-31T18:32:32Z,2025-03-28T14:02:24Z,2024-04-30,36,4930.5,5283
8323,david_walker@fastmail.com,Female,1959-12-05,66,+14042277777,13430.0,Springfield,MO,25219,US,Active,True,2020-05-02T05:48:37Z,2025-11-18T06:43:46Z,,0,0.0,0
8324,brian_flores@zoho.com,Male,1992-06-01,33,+17185148511,13432.0,Charlotte,NC,95331,US,Pending,False,2019-09-29T14:25:40Z,,,0,0.0,0
8325,sandra431@icloud.com,Male,1987-12-27,37,+16175051541,13434.0,Madison,HI,69115,US,Pending,False,2023-07-14T10:19:45Z,,,0,0.0,0
8326,viktor.miller@gmail.com,Female,1999-12-17,26,+19057623241,13435.0,Clinton,YT,J9T 7V3,CA,Pending,False,2018-12-13T20:05:15Z,,,0,0.0,0
8327,sarah984@zoho.com,Male,2007-08-14,18,+15037790567,13437.0,Bristol,SD,52994,US,Inactive,False,2024-01-30T22:49:21Z,2025-07-24T23:39:47Z,2025-05-26,3,840.09,1178
8328,jgarcia@outlook.com,Female,1971-03-23,54,+18583557290,13438.0,Chester,AK,57173,US,Active,True,2022-11-17T13:52:35Z,2025-07-16T02:32:03Z,2025-12-20,46,19728.51,23425
8329,sarahyoung@hotmail.com,Male,1973-09-07,52,+14163102949,13439.0,Franklin,NT,G5M 1R5,CA,Active,True,2021-12-12T12:38:21Z,2025-12-01T04:56:48Z,2023-04-28,19,855.81,1424
8330,gary.chen@fastmail.com,Male,1947-12-04,78,+17784304563,13440.0,Vancouver,BC,A3P 8M8,CA,Blocked,False,2025-10-30T03:45:24Z,2025-10-30T07:19:41Z,2025-11-10,1,61.69,82
8331,nguyen.lisa@gmail.com,Male,1978-11-01,47,+16474979765,13441.0,Clinton,NB,H9B 7B5,CA,Active,True,2016-05-11T10:45:39Z,2025-03-25T03:00:10Z,2018-07-18,91,13935.77,17518
8332,bclark@gmail.com,Female,1967-04-06,58,+13123972490,13444.0,Springfield,MA,98194,US,Active,True,2017-04-09T04:14:57Z,2025-10-15T00:17:50Z,2018-05-29,7,1020.55,1503
8333,martinez.charles@protonmail.com,Male,1973-03-26,52,+17868870609,13446.0,Cambridge,MA,26656,US,Active,True,2023-06-13T14:04:04Z,2025-04-13T13:04:18Z,2025-11-24,25,1742.29,1687
8334,carol_scott@zoho.com,Female,1955-11-13,70,+15144609090,,,,,,Pending,False,2025-05-27T15:46:24Z,,,0,0.0,0
8335,mei819@protonmail.com,Male,1943-06-24,82,+17189076256,13447.0,Aurora,IL,67194,US,Active,True,2019-11-03T20:56:25Z,2025-03-10T14:25:10Z,,0,0.0,0
8336,lisa.zhang@yahoo.com,Female,1955-07-04,70,+13129675720,13450.0,Fairview,IA,70378,US,Active,True,2021-04-06T07:47:43Z,2025-04-22T10:36:49Z,2023-08-06,12,1849.62,1718
8337,priya_anderson@yandex.com,Male,1948-02-26,77,+17133280865,13451.0,Chester,AL,98739,US,Active,True,2021-07-13T14:54:34Z,2025-11-13T20:00:50Z,2022-02-23,43,12003.41,10814
8338,david502@protonmail.com,Male,1973-01-08,52,+14044373417,13452.0,Bristol,MS,59414,US,Inactive,False,2019-01-21T23:19:35Z,2020-04-28T04:29:41Z,,0,0.0,0
8339,khan.carol@zoho.com,Female,1942-10-01,83,+15128399471,13453.0,Riverside,WV,81275,US,Active,True,2021-08-08T19:00:06Z,2025-03-08T13:36:44Z,2021-10-17,42,6327.28,8184
8340,nelson.amy@zoho.com,Male,1994-07-29,31,+14153133555,13455.0,Greensboro,NC,26579,US,Blocked,False,2016-01-13T09:45:02Z,2023-06-06T22:10:41Z,2016-07-18,26,9310.83,7803
8341,paul.lee50@aol.com,Male,1983-05-09,42,+12017038115,13456.0,Riverside,LA,26586,US,Active,True,2016-05-27T17:50:54Z,2025-09-24T20:31:42Z,2019-08-25,11,1587.92,1479
8342,mark_tanaka@outlook.com,Male,1985-01-27,40,+15124094334,13457.0,Salem,AK,36968,US,Closed,False,2024-07-19T23:52:50Z,2025-08-07T21:46:28Z,2024-07-23,1,133.31,129
8343,khan.paul@fastmail.com,Male,1976-12-19,49,+18053299722,13460.0,Clinton,KS,20725,US,Active,True,2017-09-14T17:09:15Z,2025-06-13T12:16:38Z,2021-05-17,49,2119.63,2445
8344,eroberts@yahoo.com,Female,1953-05-30,72,+14044190106,13462.0,Tucson,AZ,67240,US,Inactive,False,2024-11-07T05:31:04Z,2025-08-06T09:09:33Z,2025-11-13,5,499.41,609
