cust_id,full_name,customer_category,sex,birth_date,account_created,status,acquisition_source,customer_tier,created_timestamp,email_address,phone_number,last_purchase_date,total_purchases,loyalty_points,age,lifetime_value,country
10275,"Richardson, Parker and Brewer",B2B,O,1997-09-13 00:00:00,,  Inactive  ,Direct,,2025-05-19 12:33:57.901000,lynn64@example.net,,,,15578,,,LA
10806,Calvin Robinson,Guest,Male,1999-09-28 00:00:00,2024-02-18 10:04:32.009000,Inactive,Referral,Churned,2025-07-07 18:19:45.534000,ghudson@example.com,(0808) 157 0815,2024-11-18 00:00:00,,,65,41842.67,QA
10975,Bell PLC,B2C,2,,,Inactive,Facebook,,2024-10-20 17:53:58.659000,  fiona01@example.org  ,,,36,1866,,,HT
10418,Jason Robinson,Guest,Male,1967-03-12 00:00:00,2021-11-29 13:31:01.540000,Blocked,Direct,High Value,2025-01-18 12:47:53.798000,samanthagray@example.org,(178) 245-5696 x443,,,548,,23267.64,VA
10675,"Lynch, Morgan and Andrews",Guest,M,,,Active,Direct,,2025-01-06 06:17:32.025000,melissanolan@example.net,,,24,-9999,,,SZ
10006,Elizabeth Fowler,B2C,  Other  ,1954-04-26 00:00:00,2023-05-22 07:30:18.287000,Active,Email Marketing,At Risk,2025-04-16 00:24:50.130000,rodriguezmichael@example.com,01144960391,2025-07-03 00:00:00,11,898,41,,ES
10614,Shannon Miller,B2C,  Other  ,1982-02-24 00:00:00,  2023-08-28 00:37:46.433761  ,Blocked,Organic Search,Churned,  2025-03-08 19:31:21.543553  ,weberantonio@example.net,,,19,2049,,7685.53,HN
10796,Stanley Lewis,B2C,Female,1999-11-13 00:00:00,2025-07-07 07:30:00.763000,ACTIVE,LinkedIn,New Customer,2025-07-11 11:42:17.376000,,(262)270-6648,2024-12-16 00:00:00,90,,43,45641.65,
10137,Linda Campbell,Guest,Male,1975-01-14 00:00:00,2025-08-19 05:50:40.356000,Blocked,Twitter,At Risk,2025-07-20 21:50:16.995000,jacob83@example.org,,2025-05-15,,,,25274.35,HR
10285,Tiffany Nguyen,Guest,Other,,2021-09-30 07:07:31.165000,Active,Organic Search,Occasional Buyer,2025-06-29 00:28:27.024614,lauren18@example.net,6423.6103,2024-12-21 00:00:00,26,3366,44,  36012.78  ,MW
10376,Mary Dixon-Pearson,Guest,Female,2007-01-11 00:00:00,2023-05-13 13:49:24.438000,Blocked,Facebook,Churned,2025-05-04 04:04:48.815000,christopher84@example.net,+441414960945,2025-07-06 00:00:00,,,68,23048.74,YE
10229,Billy Bowers,B2B,Other,1953-01-14 00:00:00,2022-01-24 21:36:19.175000,Blocked,Instagram,At Risk,2024-09-14 10:42:34.639000,reneestevenson@example.net,(03)43728051,2025-04-13 00:00:00,,537,65,25825.07,
10551,Raymond Rocha,B2B,Prefer not to say,1980-07-19 00:00:00,  2022-12-11 12:37:14.004593  ,  Inactive  ,Email Marketing,Churned,2025-01-22 13:25:38.341000,,758-339-2056 x775,,,262,79,44737.19,PL
10889,  Daniel Perry  ,B2B,Prefer not to say,1987-07-06 00:00:00,2024-03-04 00:28:32.066000,Active,LinkedIn,High Value,2025-09-04 21:37:15.506000,lauren50@example.net,721 704 8618,,61,  4842  ,30,2079.52,
,,,,,,,,,,     ,,,,,, ,
10307,John Russell,  B2B  ,Prefer not to say,1946-07-06 00:00:00,2025-04-04 23:04:56.353000,Active,Organic Search,Occasional Buyer,2024-12-16 13:35:56.806000,kathrynpearson@example.org,,2025-02-18 00:00:00,,,,31532.6,TN
10054,Benjamin Murray,B2B,Other,1948-04-10 00:00:00,2021-01-27 10:11:49.735000,BLOCKED,Facebook,Occasional Buyer,  2025-04-21 21:13:31.351016  ,ycarpenter@example.net,393.459.7820x715,,,,70,1834.86,HU
10184,Kara Brown,B2B,Prefer not to say,1977-09-12 00:00:00,2021-03-18 02:13:36.043000,Active,Instagram,Occasional Buyer,2024-10-10 01:15:42.384000,jerome47@example.net,+44(0)115 496 0820,2025-07-19 00:00:00,,,73,13700.97,hr
10262,Michelle Brandt,Guest,Female,2001-06-29 00:00:00,2025-07-23 06:00:30.008000,Blocked,Organic Search,At Risk,2025-08-12 19:48:22.290000,helen27@example.net,(756)363-8361,2025-03-08 00:00:00,95,  4373  ,53,28531.91,CG
10439,Dr Leslie Bradshaw,Guest,Other,1983-06-20 00:00:00,2022-01-13 02:02:35.798000,Active,Facebook,Occasional Buyer,2025-06-22 00:46:13.798000,parkerdonna@example.com,(0151)4960707,,100,,31,,PT
10477,Alexandria Flores,B2C,MALE,1987-12-04 00:00:00,  2023-02-14 02:04:31.049848  ,Active,  Organic Search  ,High Value,2025-02-10 13:22:00.149000,ronald19@example.com,  558-512-6861 x205  ,2025-02-14 00:00:00,71.0,,,24745.54,  SG  
10076,Gregory Peck,B2B,Female,1962-10-27 00:00:00,2025-03-03 03:16:32.020000,Blocked,Google Ads,At Risk,2025-07-05 03:54:35.458000,luke41@example.com,  +61-447-338-484  ,2024-10-17 00:00:00,9,2638,72,34304.87,
10655,Javier Bryan,B2B,MALE,1953-01-10 00:00:00,2023-06-03 14:38:15.311000,Inactive,Referral,Churned,2025-01-24 13:58:10.574000,lucyford@example.net,1-549-029-5026,2024-12-17 00:00:00,64,,50,47602.25,BY
10806,Calvin Robinson,  Guest  ,Male,1999-09-28 00:00:00,  2024-02-18 10:04:32.009180  ,Inactive,  Referral  ,Churned,2025-07-07 18:19:45.534000,ghudson@example.com,(0808) 157 0815,2024-11-18 00:00:00,,,65,41842.67,QA
10844,Kimberly Miller,Guest,Other,1973-11-23 00:00:00,2024-12-22 16:06:01.455000,Blocked,Organic Search,Occasional Buyer,2024-12-03 13:01:46.360000,sian94@example.net,(01632)960188,2025-04-10,8,,,42234.92,
  10747  ,Katherine Downs,  B2B  ,Female,1991-04-21 00:00:00,2021-06-05 16:44:46.139000,Inactive,LinkedIn,Occasional Buyer,2025-05-31 19:43:49.966000,mbaker@example.net,,2025-05-29 00:00:00,,3677,55,5388.59,GY
,Ronald Foster,,,19690805,,I,,,2025-08-10 11:58:10.434000,,,,999999.0,,,,TJ
10242,Lauren Jones,B2C,Male,1949-02-25 00:00:00,2024-04-18 17:24:02.814000,Blocked,Google Ads,Occasional Buyer,2025-02-09 07:38:37.780000,kimberlynguyen@example.org,+441632960636,,,3734,,15305.75,BN
10549,Rachel Shaw-Allen,B2B,Male,1988-10-14 00:00:00,2021-08-18 23:41:04.374000,Inactive,Email Marketing,Churned,2025-06-12 11:37:59.249000,hannahwoods@example.net,+1 (584) 364-5380,,39,79,53,,
10566,Dominique Hatfield,B2C,Other,1949-08-01 00:00:00,2025-02-10 09:54:06.123446,Active,Instagram,Occasional Buyer,2025-04-23 10:38:26.596000,sarah47@example.com,,2025-01-20 00:00:00,,4899,,,BY
10880,Ronald Foster,B2B,,14-01-1997,  2023-01-22T22:05:30.483139  ,active,,Churned,2024-10-28 11:58:10.634000,,08 4385 0095,2027-02-25 00:00:00,,,19,,
10203,Taylor Rose,B2B,Female,1955-06-03 00:00:00,2021-09-10 19:26:12.435000,Inactive,Referral,Churned,2024-09-28 15:32:31.177000,pricejoseph@example.net,,2025-07-21 00:00:00,18,,70,30165.12,
10630,,3,Other,,2025-02-14 00:30:02,,google_ads,HV,,,0000000000,,,,,,
10055,Kelly Bishop MD 中文,B2B,  Male  ,1969-02-04 00:00:00,2024-02-01T02:26:30.693502,  Blocked  ,LinkedIn,Churned,  2025-06-24 12:22:59.923445  ,riveraangela@example.com,1-392-519-2546,2025-05-01 00:00:00,,,58,2580.59,KR
10068,Alyssa Williams,Guest,  Other  ,1985-09-16 00:00:00,2023-10-13 02:07:12.145000,Active,Referral,Churned,2025-03-10 03:53:29.582000,timothy64@example.com,001-702-776-7735x925,2025-03-15 00:00:00,  92.0  ,3255,47,7037.85,CO
10687,Anthony Smith,B2C,Other,2001-11-21 00:00:00,2025-06-22 05:19:13.585000,Active,Instagram,Churned,2025-01-21 20:58:17.084000,woodbrittany@example.com,1-762-347-1247,2024-10-18 00:00:00,,,49,  16095.57  ,
  10292  ,Jeffrey Martin,  B2B  ,Other,1974-04-02 00:00:00,2021-11-07 03:58:13.331000,Active,Organic Search,Churned,2025-04-11 21:29:04.773000,sanderson@example.net,+61-7-7293-4172,2025-04-17 00:00:00,,4567,41,49589.93,FR
10312!,ashley lucas,Guest,Male,2007-03-07 00:00:00,2024-02-04 08:34:21.101000,Active,Organic Search,Churned,2024-09-09 23:20:46.309000,nashmarcus@example.com,,2025-03-08 00:00:00,,690,19,26199.14,CM
10042,samantha bentley,B2C,Other,1987-03-15 00:00:00,2020-10-24 23:58:11.312000,Inactive,Email Marketing,Churned,2025-08-09 13:07:23.085000,woodsgillian@example.net,+1 (912) 004-7113,2025-01-21 00:00:00,43,,38,,MW
10434,Richard Gonzalez,B2C,  Other  ,1987-08-26 00:00:00,2023-06-15 06:24:15.756000,Inactive,Facebook,At Risk,2025-01-28 15:39:08.797000,russellsimmons@example.org,219.555.3560x331,2025-09-05 00:00:00,,143,58,48712.94,AE
  10321  ,Mr Lewis Kent,Guest,Male,1964-09-20 00:00:00,2025-07-29 11:05:52.720000,Active,Twitter,High Value,2025-08-11 15:35:36.839000,kieran53@example.org,989 731 7912,2025-03-09 00:00:00,70,2075,37,7930.57,GB
10080#,Ronald Foster,B2B,,"May 01, 1988",2024-01-11 19:26:00.646000,inactive,,New Customer,2025-07-18 11:58:10.395000,,(03)-6841-4593,2027-06-08 00:00:00,-1,4595,40,,Cape Verde
10965,Vanessa Vazquez,B2C,Female,2002-01-06 00:00:00,2024-01-25 11:53:12.196000,Inactive,Twitter,  Occasional Buyer  ,2024-11-09 16:36:26.753000,,742-306-6701,2024-09-14,  74.0  ,1873,67,  15113.83  ,LB
10144,Aaron Powers,B2C,Other,1997-04-22 00:00:00,2021-06-08 15:59:36.905000,Blocked,Direct,Occasional Buyer,2025-06-20 23:20:57.211000,conwaydawn@example.com,,2024-09-26 00:00:00,  22.0  ,  3499  ,,3047.88,IN
10754,Cory Smith,Guest,Male,2002-01-30 00:00:00,2025-04-25 12:49:33.206000,Inactive,Facebook,Occasional Buyer,2025-07-04 00:51:19.783000,johnsonsharon@example.com,7029722142,2024-09-17 00:00:00,40,314,,25642.21,CL
10673,  Michael Ortega  ,B2C,Male,1994-04-07 00:00:00,2023-02-03 00:28:52.799000,  Active  ,Twitter,At Risk,2024-12-13 08:17:35.679000,timothy62@example.net,,2025-04-22 00:00:00,26,,,,LR
10276,Cynthia Ramos,B2B,Female,2002-01-02 00:00:00,2025-04-30 02:42:20.854000,Blocked,Direct,Occasional Buyer,2024-12-28 03:43:21.966000,rhys27@example.net,+1 (304) 177-6561,2025-01-14 00:00:00,,,,,SD
10183,Miss Jill Harris,B2B,Other,1982-10-29 00:00:00,2022-01-17 15:38:53.624000,Blocked,Organic Search,At Risk,2025-06-21 12:02:25.506000,lgutierrez@example.org,+441632 960 341,2024-10-15 00:00:00,15,1294,20,,DM
10371,Veronica Walker,Guest,Other,1974-11-17 00:00:00,2023-11-29 03:21:25.928000,Active,REFERRAL,  Occasional Buyer  ,2024-10-19 10:55:28.985000,sherry63@example.com,(300)805-3474,,,4584,46,13632.71,ID
10574,Damian Hancock,Guest,Other,1979-07-03 00:00:00,  2021-10-09 18:31:50.693812  ,Blocked,Twitter,New Customer,2024-10-13 22:33:04.755000,hudsonlouise@example.org,+44(0)151 4960496,2025-05-21 00:00:00,3,1211,33,46073.43,ID
10624,Alejandro Mack,Guest,Male,1980-06-20 00:00:00,2023-02-04 17:39:57.809000,Active,Email Marketing,  Occasional Buyer  ,2024-10-18 20:59:54.368000,zking@example.com,(028) 9018699,2024-10-13 00:00:00,19,,39,23709.93,
  10018  ,Miss Joan Williams,Guest,Other,1976-11-22 00:00:00,2023-12-26 11:48:25.117000,Inactive,Email Marketing,New Customer,2025-03-16 12:32:16.998000,cardenaskaren@example.net,  (732) 003-7917  ,,72,600,,37593.22,VC
10318,Mr Ronald Barrett,B2C,Female,1988-06-16 00:00:00,2023-09-09 14:01:53.344000,Active,Referral,High Value,  2025-07-17 10:42:47.057950  ,robert21@example.com,830.433.7933x7563,2024-10-04 00:00:00,,2311,30,7607.47,ML
10233,Geraldine Gallagher,Guest,Male,1974-02-08 00:00:00,2023-11-19 20:09:09.240000,Inactive,Organic Search,Occasional Buyer,2025-06-17 06:13:36.950000,fernando14@example.org,,  2025-09-07  ,44,,37,35468.41,MW
10353,Patty Gates,Guest,Prefer not to say,1963-07-14 00:00:00,2025-08-24 04:16:51.175000,Blocked,Google Ads,At Risk,2025-01-10 11:51:56.953000,katherine61@example.net,1-838-612-5904,2025-02-16 00:00:00,,,,44219.88,TR
10498,Jacob Mclean,Guest,Other,1974-06-01 00:00:00,2022-04-24 23:36:36.062000,Blocked,Twitter,At Risk,2025-07-07 07:55:09.102000,marion38@example.org,0798488402,2025-07-23 00:00:00,53,53,70,,
10874,Lynda Kaur,Guest,Other,1984-04-08 00:00:00,2024-03-11 09:23:08.912000,  Blocked  ,LinkedIn,New Customer,2025-04-13 00:09:01.996000,kelsey77@example.org,+61893332998,2025-01-17 00:00:00,84,,30,,MH
10997,Isabella Booker,B2C,Female,1944-11-04 00:00:00,2023-08-03 08:08:05.645000,  Inactive  ,Referral,Churned,2024-12-01 03:11:59.295000,  jessica32@example.net  ,+44(0)114 496 0677,2025-01-23 00:00:00,,,,,JM
10837,Brittany Taylor,B2C,Other,1977-01-10 00:00:00,  2025-07-13 07:50:45.728723  ,Blocked,Instagram,High Value,  2025-08-26 05:51:46.727897  ,arthurreed@example.org,(07) 2735 3642,2024-09-14 00:00:00,9,,77,,LY
10777*,Margaret Wallace-Howard,B2C,Female,2002-05-31 00:00:00,2023-12-29 14:27:07.191000,Active,Email Marketing,Occasional Buyer,2025-06-02 18:07:21.673000,,575.946.1992x4065,2025-06-23 00:00:00,,3601,,16166.89,
10214,Hazel Kirby,Guest,Other,2005-07-25 00:00:00,2025-05-07 08:48:43.748000,Active,LINKEDIN,At Risk,2025-06-16 22:48:03.760000,priscilla16@example.net,372-314-5868x3390,,89,3207,,34424.92,RS
,, , , ,,, ,,,,,,,,,,
10057,Roy Nash,B2B,Other,1997-01-23 00:00:00,2024-04-18 07:45:17.347000,Blocked,Referral,Churned,2025-02-06 07:41:50.736000,wmorrison@example.net,0347359774,2025-03-11 00:00:00,17,2263,42,,
10178,Pamela Weaver,Guest,Female,1998-02-10 00:00:00,2023-10-17 18:16:48.235000,Inactive,Google Ads,Churned,  2025-08-03 06:55:27.616800  ,wwhite@example.net,+1 (939) 208-6780,2025-01-30 00:00:00,44,4999,25,11847.3,
10966,David Allison@,Guest,Prefer not to say,1952-10-18 00:00:00,2022-01-29 18:06:45.179000,Blocked,Facebook,High Value,2025-09-06 06:57:06.235000,jeffreyking@example.org,,2025-05-05 00:00:00,,3017,19,18333.78,mt
10798,Jennifer Vargas,B2C,Female,1985-04-29 00:00:00,2025-03-31 06:14:21.841000,active,Direct,New Customer,2025-01-28 18:05:14.516000,  katrina37@example.net  ,+1 (379) 087-0187,2024-09-19 00:00:00,5,,76,,BA
10988#,Jack Jarvis,B2B,Prefer not to say,1946-02-10 00:00:00,2024-06-20 22:07:31.008000,Active,  Organic Search  ,Occasional Buyer,2025-09-02 16:23:23.386000,stevenrichards@example.org,0115 496 0397,2025-04-14 00:00:00,,,72,,GY
10567,Miss Lisa White,B2B,Other,1963-06-06 00:00:00,2025-03-08 04:17:50.371000,Active,Referral,New Customer,2024-10-31 01:31:40.944000,davidfields@example.net,920.311.3798x4409,2025-01-31 00:00:00,43,,59,37527.55,GM
10473,Joyce Ross,B2B,Female,2005-10-26 00:00:00,2024-08-27 05:25:21.577000,Inactive,Instagram,Occasional Buyer,2025-06-28 23:52:30.471000,amartin@example.net,(0117) 496 0244,,,,,,ER
10654,Connor Archer!,  B2C  ,Other,2004-10-19 00:00:00,2022-06-24 20:34:25.547000,Blocked,Direct,  New Customer  ,2024-11-22 06:18:54.776000,,78170321,2024-09-08 00:00:00,17,4659,,12801.32,UY
10426,Lisa Reynolds,B2B,Female,1956-05-01 00:00:00,2021-07-18 04:03:15.555000,Inactive,Twitter,At Risk,2025-03-02 04:05:58.891000,elizabeth97@example.com,+1 (261) 766-2047,2024-09-12 00:00:00,19,,,38425.91,
10594,Mr. John Khan,Guest,Male,1952-11-26 00:00:00,2021-12-01 09:16:01.484000,Blocked,Organic Search,Churned,2025-08-02 21:26:12.704000,nathaniel57@example.com,9458.8707,2024-11-17 00:00:00,,2772,24,23693.79,MH
10719,  Jacob Garza  ,B2C,  Prefer not to say  ,1967-07-24 00:00:00,2023-07-16 01:05:00.030000,Blocked,Email Marketing,High Value,2024-09-17 19:05:49.513000,danielhewitt@example.org,(08)89826041,2025-08-16 00:00:00,69,2791,,44664.55,PS
10509,Michelle Campbell,Guest,Male,  1960-06-04  ,2021-08-12 11:08:19.002000,Blocked,Email Marketing,Churned,2025-01-07 06:51:50.314000,kathleen25@example.com,490 603 2020,2024-09-12 00:00:00,,,78,,MY
10805,Richard Murray Jr.,B2B,Other,1981-04-07 00:00:00,2021-09-08 12:19:57,Inactive,Twitter,3,2025-07-15 18:21:41.886000,  shepherdwendy@example.net  ,UNKNOWN,1900-01-01,12,,-5,,
10586,Belinda Sanchez,B2B,Other,1958-08-11 00:00:00,2023-09-27 13:31:18.322000,Active,Referral,Churned,2025-08-10 09:53:40.698000,smithemily@example.com,+61.3.3116.7726,2024-11-22 00:00:00,73,4920,58,4522.09,AO
10424,megan stevenson,B2B,Female,1988-11-20 00:00:00,2023-07-02 17:06:49.455000,Inactive,Email Marketing,Churned,2024-10-29 01:52:59.577000,teresa40@example.com,(0115)4960102,2024-12-07 00:00:00,20,2336,,,  SK  
10612,Susan Oliver,B2B,Female,2007-03-11,2021-06-02 13:58:32.056000,Inactive,Facebook,  New Customer  ,2025-03-18 22:41:46.425000,  wscott@example.net  ,856-618-6323,2025-07-10 00:00:00,,,25,,CH
10793,Leon Williams,B2B,Female,1952-01-18 00:00:00,2022-06-14 17:57:11.049000,Inactive,Direct,At Risk,2025-04-08 22:27:10.712000,bruce72@example.net,001-326-465-6862x959,2024-12-29,13,,74,,PE
10919,Stephen Wilkins,B2C,Prefer not to say,1946-02-27 00:00:00,2022-05-21 07:39:38.436000,Blocked,  Facebook  ,New Customer,2025-06-16 12:59:19.142670,ashley95@example.org,001-426-900-9860,,,1941,,12148.05,
10922,David Cain,Guest,Female,1995-10-09 00:00:00,2022-03-28 16:25:51.758000,Inactive,Referral,At Risk,2024-09-20 09:25:09.374000,  shane26@example.com  ,,,,1551,,,
10133,Amber Alvarez,B2B,Prefer not to say,2001-03-14 00:00:00,2022-05-19 07:26:03.675000,Active,LinkedIn,Churned,2024-12-31 19:54:58.902000,comptonjeremy@example.com,(07).6913.7367,,37,1582,59,,BG
10482,Madison Murphy,B2C,male,1974-08-26 00:00:00,2022-05-28 14:17:16.527000,Active,Organic Search,Churned,2025-01-13 18:22:24.354000,stevennewton@example.org,(029) 2018646,  2025-04-27  ,39,4943,25,,HR
10227,Kirsty Butler,Guest,Prefer not to say,1998-01-13 00:00:00,2024-04-01 18:58:21.875000,Blocked,Twitter,  High Value  ,2025-02-06 07:30:54.425000,goodashley@example.net,997.128.4781,2025-04-26 00:00:00,,,43,,HN
10037,Thomas Smith,B2B,Other,1970-07-08 00:00:00,  2021-01-23 22:48:06.375846  ,Inactive,Instagram,New Customer,2025-01-10 21:57:21.483000,christianmelissa@example.net,(08).8091.3431,2025-02-17,44,,,,BZ
10591,Christopher Harrison,B2B,Female,1959-12-06 00:00:00,2023-07-24 06:57:43.117229,Blocked,Email Marketing,  Occasional Buyer  ,2025-02-25 03:32:33.265000,jenniferreeves@example.org,,2024-10-27 00:00:00,20,4488,,19590.39,BJ
10605,Hannah Howard 中文,B2B,Female,1953-12-29 00:00:00,2021-04-27T14:24:29.293488,Active,Referral,High Value,2024-12-21 10:19:11.243000,,1 (493) 766-1894,2025-05-06 00:00:00,,4010,68,8786.57,
10335,Raven Nielsen,Guest,Female,1960-07-24 00:00:00,2023-09-09 18:37:35.673000,Active,Referral,New Customer,  2025-05-14 20:31:21.819171  ,,0131 4960257,2025-04-18 00:00:00,89,781,64,24126.66,LT
10861,Erin Nash,Guest,Female,2004-08-20 00:00:00,2022-04-06 05:16:22.116000,Blocked,Instagram,Occasional Buyer,2025-02-06 13:15:57.923000,dporter@example.com,1 (342) 619-0384,2025-07-19 00:00:00,17,2457,,48600.44,QA
10857,James Baker%,B2B,Male,1978-03-06 00:00:00,2023-02-04 23:35:28.087000,Blocked,Referral,At Risk,2024-11-27 08:06:38.559000,kurt38@example.org,+44(0)9098790741,2025-05-24 00:00:00,85,4252,,24367.76,SC
10609,Aaron Perez,B2B,Male,2004-08-30 00:00:00,2021-11-19 17:22:28.861000,Blocked,Facebook,High Value,2025-02-13 07:34:49.989000,amanda86@example.org,979-388-4136,  2024-11-11  ,54,1117,,27707.99,
10327,MRS BRENDA COOPER,Guest,Male,1951-07-14 00:00:00,2023-11-20 05:55:03.128000,Blocked,LinkedIn,Churned,2024-10-13 07:32:31.608000,antoniobarker@example.com,(331)964-3348,2024-11-09 00:00:00,,,,,MN
10926,Michael Stevens,B2B,Other,1968-04-07 00:00:00,2020-12-08 02:29:44.691000,Blocked,Twitter,New Customer,2025-08-29 17:59:08.921000,fsolis@example.net,(801) 922-0956,,52,,30,,GM
10205,Lori Johns,B2C,Male,2004-03-02 00:00:00,  2021-10-26 06:11:18.176034  ,Active,Google Ads,Occasional Buyer,2025-08-02 22:37:58.560000,elliottmaria@example.net,+44(0)141 4960392,2025-02-19 00:00:00,9,,59,,KR
10032,John Torres,Guest,Other,2004-01-28 00:00:00,2022-11-17 17:36:54.447000,Inactive,LinkedIn,Churned,2025-07-31 02:40:37.310000,anthony39@example.net,001-949-702-7874x29671,2025-05-11 00:00:00,,3969,48,37588.84,LT
10973,Brenda Dennis,guest,Other,1952-02-11 00:00:00,2025-08-02 05:34:09.104357,Inactive,Facebook,churned,2025-06-22 12:24:42.884000,usanders@example.net,292 645 6339,2024-09-12 00:00:00,,,67,,cu
10405,Valerie Jones-Watson123,B2C,female,,1711341442,Inactive,Email Marketing,VIP,2025-02-26 20:12:10.259000,zhunt@example.org,8346199423,2025-07-28 00:00:00,74,,,34814.79,
,,,,,,  N/A  ,,,,,,,,,,,
  10270  ,,B2C,Other,,1693003993,,FB,VIP,,,598.763.5148,2025-05-08 00:00:00,,99999999,Unknown,,
10208,Alison Wilson,B2B@,Prefer not to say,1992-11-08 00:00:00,2025-04-26 07:52:43.018000,Active,  Facebook  ,New Customer,  2024-11-29 13:03:58.525738  ,garywilliamson@example.com,(08).3660.9656,2025-02-20 00:00:00,100,3929,33,40108.4,SK
10088,Ian Andrade,B2B,Female,1950-11-25 00:00:00,2024-07-01 04:27:11.572000,Active,Facebook,Occasional Buyer,2025-08-09 05:00:40.170000,robert93@example.net,(0113) 4960489,2024-12-25 00:00:00,  96.0  ,4747,22,,
10729,Ms Janice Woodward,B2B,Female,1970-04-05 00:00:00,2023-05-23 19:08:30.621000,Inactive,Direct,Occasional Buyer,2025-01-09 05:54:27.039000,tmcintosh@example.org,(08)95515623,2025-04-13 00:00:00,64,,73,26342.21,ZA
10486,Ms Stephanie Collins,B2B,prefer not to say,1957-09-24 00:00:00,2022-12-26 21:02:39.699000,Active,Twitter,At Risk,2025-09-05 17:47:56.204000,hknight@example.net,237 100 6876,2025-05-27 00:00:00,,,19,,IL
  10423  ,Jennifer Campos,B2C,Male,1994-03-31 00:00:00,  2021-04-29 17:28:25.876533  ,Active,LinkedIn,New Customer,  2024-09-28 19:29:36.234143  ,richardsmith@example.net,1041-5914,2025-07-21 00:00:00,72,,55,26508.31,FM
10905,Bruce Harris,B2B,  Female  ,1964-12-08 00:00:00,2021-05-09 01:53:41.382000,Inactive,LinkedIn,New Customer,2025-05-02 15:06:18.590000,ernest24@example.org,708 235 3097,2025-04-23 00:00:00,,1179,42,44096.87,UZ
10022,Rebecca Ramsey,B2C,Female,2002-08-14 00:00:00,2025-03-23 12:46:23.437000,Blocked,Google Ads,New Customer,2024-10-09 22:04:21.901000,michellewhite@example.com,,,,842,75,48609.81,
10099,Brett Walker,B2C!,Prefer not to say,1972-10-09 00:00:00,2023-01-02 22:40:27.118000,Blocked,Direct,Occasional Buyer,2025-01-13 06:06:38.779000,agarcia@example.org,,2025-07-09 00:00:00,,,24,32498.03,
10494,Tiffany Evans,B2B,PREFER NOT TO SAY,1966-03-07 00:00:00,2023-10-27 08:34:02.698000,Inactive,Direct,Churned,2025-09-01 04:21:51.480000,  gbailey@example.com  ,03-1641-7582,,,826,,33352.82,CD
10430,WILLIAM BERRY,Guest,Prefer not to say,1957-01-07 00:00:00,2022-11-17 06:55:13.729000,Inactive,Instagram,New Customer,2024-11-30 14:51:28.765000,,(0151) 496 0831,2024-11-21 00:00:00,53,2364,53,,ZM
10548,Erin Ortega,B2B,Male,1948-03-24 00:00:00,2021-09-08 15:56:56.533000,Inactive,LinkedIn,  Occasional Buyer  ,2024-11-16 00:54:49.221464,hamiltongina@example.org,001-616-258-3737x927,2024-10-07 00:00:00,59,3779,,,ER
10802,Tracy Roberts,B2C,  Female  ,1958-06-07 00:00:00,2024-03-13 09:48:29.674942,Inactive,LinkedIn,Churned,2024-09-10 11:20:58.233000,lclarke@example.org,,2025-08-14 00:00:00,58,,63,  9880.65  ,
10623,Maria Cruz,Guest%,Female,1951-08-11 00:00:00,2023-04-20 15:02:25.513000,Inactive,Direct,New Customer,2024-12-17 12:50:57,ksmith@example.org,  0121 496 0438  ,2025-08-31 00:00:00,,,,,  YE  
10414,Jenny Carter&,Guest,Prefer not to say,1955-10-26 00:00:00,2023-05-04 09:16:10.037000,Active,Twitter,Churned,2025-03-17 16:17:39.835000,lucassusan@example.org,5098431814,2024-11-27,19,41,,28973.35,MX
10298,Raymond Barber,Guest,Other,1990-10-21 00:00:00,2021-12-27 15:58:59.848000,Inactive,Referral,Occasional Buyer,2024-10-24 11:31:28.740000,vevans@example.org,(03).9989.3544,2025-03-17 00:00:00,64,,34,,LC
10324,Tammy Garcia,b2c,Female,1967-05-21 00:00:00,2022-05-11 19:22:30.471000,Inactive,Email Marketing,New Customer,2024-12-09 13:51:24.094000,janicebolton@example.net,  344-566-9078  ,2025-05-30 00:00:00,32,3975,46,1067.64,GT
10833,Brian Smith,Guest,Female,1952-05-01 00:00:00,2022-09-21 02:09:21.187000,Inactive,Organic Search,Occasional Buyer,2024-09-17 17:04:20.656000,vbradley@example.net,+44808 157 0327,2025-06-05 00:00:00,53,2206,28,25823.31,PH
10293,Terri Snyder,B2B,Female,  1957-11-19  ,2025-09-08 03:35:23.033000,Inactive,LinkedIn,  At Risk  ,2025-07-28 00:01:15.459000,greggvillarreal@example.net,956-619-3183,2025-06-16 00:00:00,57,1325,43,42749.95,MH
10060,,Individual,,,2023-09-04 01:31:32.176000,,,Occasional Buyer,,,+1-489-332-4609x5396,2024-10-02 00:00:00,,,46,,
10415,"RIVAS, KHAN AND MIRANDA",,Unknown,1980-09-10 00:00:00,,Actve,Direct,,2024-12-10 06:34:19.577000,tracey82@example.org,,,12,1230,,,SE
10188,Mrs. Raven Rivera DVM,B2C,Male,1948-03-21 00:00:00,2021-01-17 15:52:29.833000,  Active  ,Organic Search,High Value,2024-11-14 14:06:15.236000,hclayton@example.net,01414960730,2025-03-17 00:00:00,,4977,26,,PK
10921,Barbara Kelley,Guest,Male,1966-08-09 00:00:00,2023-05-04 01:48:29.919000,Active,Facebook,High Value,2025-07-29 23:26:03.231000,,1 (866) 229-5217,2025-01-01,60,4057,,,
