addr_id,customer_ref,address_category,street_line1,city_name,state_region,zip_postal,country_name,default_flag,record_created,latitude,longitude,street_line2,address_verified,last_modified
51149,CUST_01256,Both,  Elvira-Schacht-Gasse 094  ,Gerolzhofen,Niedersachsen,  X6N 4S6  ,United States Minor Outlying Islands,  False  ,2025-06-02 19:52:45.123000,20.492821,-162.87829,Suite 565,False,
50235,  CUST_01489  ,Both,Calle de Lalo Riba 8 Apt. 57 ,Castellón,Hamburg,49550,Armenia,False,2024-02-04 15:37:24.572000,29.124701,-166.613247,,,2025-03-04 13:12:02.900000
  51028  ,CUST_01076,Both,992 Cody Wall Suite 633,Barcelona,Northern Territory,B3N 3K3,Holy See (Vatican City State),False,2023-12-21 04:06:23.105000,-64.336017,149.611477,,True,2024-09-26 04:38:46.111000
50661,CUST_01006,Billing,Callejón de Felipe Tenorio 37 Apt. 37 ,Calau,Saarland,32806,Faroe Islands,True,2025-01-02 21:25:20.407000,  -6.7267115  ,  36.742703  ,Unit 88 ,True,
50890,CUST_01109,Both,Oscar-Jüttner-Gasse 30,North Amyfurt,South Australia,73919,Afghanistan,False,2024-09-24 16:04:14.868865,  62.505733  ,-114.867851,,,
50967,CUST_01494,Shipping,37956 Alexander Parks,Gonzalezburgh,New York,K3S 1C3,Isle of Man,True,2024-12-07 09:22:38.658000,,,,False,2025-04-10 11:59:34.496000
  51190  ,CUST_01385,Secondary,4 Joe gardens,THERESAVILLE,Idaho,2648,,True,1993-12-02 05:31:43.022000,-37.495348,92.81536,,,
50038,CUST_01037,Billing,932 Pierce Ride,South Victoriaville,Baleares,74846,Niger,True,2024-03-06 01:30:15.716000,-51.172968,-77.666838,,,
51374,CUST_01177,Shipping,"81, avenue Diane Julien",Saint Sabine,Barcelona,57497,British Indian Ocean Territory (Chagos Archipelago),False,2024-06-21 01:51:02.142000,54.993608,53.746215,,,
50704,CUST_01240,Both,"78, boulevard de Auger",Lake Christopherstad,Santa Cruz de Tenerife,64568,Zimbabwe,False,2025-01-29 21:51:09.727000,-65.393674,-83.877398,Suite 249,True,
50651,CUST_01030,Billing,Alameda Reyna Porras 91 Piso 3 ,New Kim,Vizcaya,95814,Samoa,False,2025-05-11 14:46:49.093000,42.707824,65.808056,,,
50343,CUST_01053,Shipping,"94, rue Lelièvre",Kellytown,Australian Capital Territory,B6F 3HD,Comoros,True,2024-08-22 12:42:52.249000,,,,True,
50406,CUST_01201,Billing,Suite 624 4 Hutchinson Footway,Sarahland,Georgia,43982,Ghana,  False  ,2024-06-21 08:20:07.308000,38.4281145,-143.861267,,,
50861,CUST_01392,Shipping,"Studio 8
Clark turnpike",Baleares,Nordrhein-Westfalen,34493,Grenada,  False  ,2024-08-31 17:42:18.420000,-81.8703865,-75.18362,,True,2025-03-21 18:50:20.551000
50146,CUST_01315,Shipping,Avenida de Chucho Pons 668 Piso 8 ,Baleares,Burgos,E1K 4XQ,Estonia,False,2024-12-31 07:57:15.322000,73.4670335,-159.885772,Apt. 998 ,,
50349,CUST_01142,Both,57/46 Hayden Entrance,Zamora,Mecklenburg-Vorpommern,16044,Guyana,False,2024-10-12 21:11:52.448000,,,Apt. 514,True,
50788,CUST_01229,Shipping,51 Stephen street,Lake Sheilaside,Málaga,A2G 7E7,Cyprus,True,2023-12-18 10:14:21.543000,-14.411292,-0.410382,Apt. 605,,2025-01-09 06:46:56.923000
50976,cust_01236,Billing,"Studio 7
Turner curve",Lake Jessetown,Victoria,97476,  Groenland  ,True,2023-12-13 19:04:06.025000,,,Suite 359 ,False,
51014,CUST_01181,BILLING,"37, rue de Dupré",East William,Australian Capital Territory,E5J 4GJ,  China  ,False,2023-11-15 02:36:42.635000,,,,,2025-09-06 19:45:22.576000
50839,CUST_01170,Both,61 Adams road,Sainte Étienne,Queensland,38004,Mexique,False,2025-05-23 15:42:17.173000,,,,True,2025-07-18 17:44:31.853000
50506,CUST_01194,Shipping,Camino de Ambrosio Céspedes 924 Apt. 92 ,Port Michael,Cáceres,1232,Gambia,True,2024-01-22 20:44:18.598000,-35.4211715,-131.592018,studio 50f,True,
50063,CUST_01322,Both,73 Ashley drives,Meganville,Texas,R3G 3H8,Isle of Man,False,2025-01-16 02:12:04.351000,  29.2386825  ,-27.030483,,,2025-06-09 15:46:57.288000
51453,CUST_01030,Billing,948 Jessica Cutting,Shannonstad,Cádiz,  32301  ,Morocco,True,2024-07-03 06:44:56.834000,33.6445595,99.631471,,True,
50137,CUST_01151,  Shipping  ,Suite 059 040 Moreno Walk,West Eleanor,Wisconsin,S5W 2JY,Sri Lanka,False,2025-01-31 14:59:06.588000,,,Apt. 21,False,2024-09-19 13:32:35.274000
50109,CUST_01343,Billing,Uwe-Döring-Platz 0,Ryanberg,Rheinland-Pfalz,88305,Germany,False,2025-08-14 14:59:25.467000,-11.7649825,159.786921,965/,,2025-08-28 17:28:12.199000
50917,CUST_01271,Shipping,"65, rue Bernadette Garnier",Saint Véronique,Bremen,12857,Cote d'Ivoire,False,2024-06-29 23:56:13.517000,,,,False,
51214,CUST_01444,Billing,"Studio 73
Steele curve",New Sarabury,IDAHO,T8K8S3,Georgia,False,2024-01-27 17:46:24.786000,-36.969779,3.936188,,,2024-12-29 09:43:03.688000
51123,CUST_01273,Both,  Bohlanderstraße 9  ,Philipton,Bayern,2639,Belgium,False,2024-08-04 22:51:47.882000,47.8585135,-29.265002,,True,
50156,CUST_01227,Billing,6/083 Dodson Grange,Gardelegen,Nordrhein-Westfalen,S8 2DB,Yemen,False,2024-08-08 01:36:44.524000,,,APT. 00,,2025-04-15 01:55:36.080000
50291,CUST_01224,Billing,529 Cox Mews Apt. 718,Arthurton,Sachsen,15803,Seychelles,False,2025-02-15 07:01:22.743000,-64.57014,0.838559,,,2024-10-03 19:57:42.578000
50365,CUST_01384,Shipping,347 Stephanie Lake Suite 627,Wunsiedel,Western Australia,50494,Timor-Leste,True,2025-03-17 08:28:15.483000,69.768316,  -97.966818  ,89/,,2025-06-01 15:54:54.521000
51355,CUST_01005,Billing,637 Harris Springs Suite 399,Dannyport,Huesca,2973,Latvia,False,2024-09-19 03:48:09.904000,-81.5949145,-99.674975,Suite 940,,
50337,CUST_01498,Ship,9 Katie Quadrangle Apt. 98 Building 18,123,Tokyo,,GA,,1745048993,180,181,Studio 5,,
50773,CUST_01003,Both,Hendriksgasse 61,Adamland,Minnesota,82814,Bangladesh,False,2023-12-03 21:08:38.983000,-89.7246675,-84.436843,,,2025-02-25 16:02:31.902000
50515,CUST_01186,  Billing  ,531 Wood rest,OllivierVille,Rheinland-Pfalz,T8G4T9,Demokratische Republik Kongo,True,2024-06-20 22:53:52.015000,-81.338526,126.721486,95/,False,2025-04-27 20:51:08.204000
50745,CUST_01059,Billing,359 Dennis station,South Jasonchester,Michigan,B45 6PA,Guyana,False,2025-03-11 05:31:27.009000,-51.172272,-113.122349,,FALSE,
50129,CUST_01445,Shipping,  Meyerstr. 0  ,Ourense,Iowa,00307,Hungary,False,2024-01-18 17:59:17.882000,-80.507163,172.028024,Suite 524 ,,
50921,CUST_01153,Shipping,70500 Aguilar Fords Apt. 672,Nicholasbury,  New Hampshire  ,M7G 8AX,Mongolia,True,2025-03-04 14:58:38.970000,-2.732601,-147.323041,,False,
51236,CUST_01181,Both,"Studio 30
Marshall station",South Victoriashire,Guadalajara,R8G4X6,Mali,False,2025-04-15 06:31:30.417210,-51.003809,-96.676081,,,
50715,CUST_01332,Both,Glorieta Piedad Barros 33,East Aprilchester123,Thüringen,W50 7RW,Belgien,False,2024-08-08 03:23:09.076000,,,Suite 910,,
50520,INVALID,Shipping,,West Teresa,,M5H 2N2,1,Maybe,2024-12-21 12:53:03,,-999,,False,
50030,CUST_01276,,,Jena,Cuenca,99999,US,T,,,,Piso 6,,
51416,CUST_01102,Shipping,030 Barbara Stream Suite 448,GARCIAMOUTH,Virginia,  20278  ,montserrat,False,2024-11-10 12:02:24.025000,  -2.66716  ,-163.652835,,,2025-04-06 05:15:28.212000
50720,,,,,,,United States,F,,,,Puerta 8,  Unknown  ,
51413,CUST_01073,both,012 Lewis Ridge,North Kellyborough,Texas,18816,Senegal,False,2025-05-26 02:07:10.646017,,,,,
50466,CUST_01304,Shipping,Plaza Andrea Aragón 74 Piso 1 ,Melissafurt,Albacete,26073,Kenya,True,2024-02-20 23:27:13.056000,-40.493309,51.436979,,,
51489,CUST_01490,Billing,Fabian-Briemer-Ring 1,Celle,South Dakota,S0 1JR,Niue,True,2023-10-18 13:27:37.206000,6.765839,-110.961199,,True,2024-10-06 19:07:07.675000
  50786  ,CUST_01135,Billing,Geza-Gude-Weg 4,Jean,Alabama,2920,Honduras,  False  ,2025-05-21 12:25:17.325000,-0.2957755,-175.67822,,True,
51116,CUST_01093,  Both  ,Ronda Iván Ribes 4 Puerta 9 ,Spremberg,  Ciudad  ,90789,Honduras,False,2024-08-30 02:27:42.347000,-40.5576105,-157.053197,,,  2025-01-16 09:45:37.075197  
50230,CUST_01282,Billing,16224 Tammy Summit,Marcusfurt,Wisconsin,9147,British Virgin Islands,False,2025-05-29 19:15:31.025000,51.4796415,101.667291,Piso 0,False,2025-05-21 09:45:55.749000
  51405  ,  CUST_01471  ,Shipping,Via de Nico Collado 5 Apt. 01 ,Lake Dannyport,Schleswig-Holstein,5738,Dominica,True,2025-05-11 15:03:15.341000,-66.5937545,-44.917292,Apt. 760,False,2025-07-31 02:57:55.661000
51001,CUST_01496,Shipping,"604, avenue Martins",Tyronebury,Baden-Württemberg,G3S 5A5,Pakistan,False,2025-04-22 19:00:39.835000,-27.3825225,9.931095,Suite 748,False,2025-04-16 13:49:11.240000
50207,CUST_01428,Shipping,Unit 50 3 Joel Nook,East Laurashire,Montana,16931,Armenia,False,  2025-04-04 08:02:34.638278  ,70.0445165,19.393139,,,
50447,CUST_01250,Both,4 Kevin Front,Alexiston,South Australia,39867,Austria,False,2024-04-20 10:02:48.725000,4.5578705,-179.655481,,,
50758,CUST_01211,Billing,Mangoldallee 3/3,Richardsonland,Huelva,80196,Sweden,  False  ,2024-03-14 05:50:24.211000,80.5482245,-162.175811,Apt. 720,,
51435,CUST_01089,Primary,1473 Bradley Gardens,SOUTH JULIAN,Idaho,2606,  Indonesia  ,False,2023-10-11 14:31:09.847000,-35.9783535,-133.588632,,,
50467,CUST_01457,Shipping,chemin de David,Charles,Australian Capital Territory,S9B7E5,Portugal,False,2024-07-15 15:00:11.734000,,,Piso 0,,
50678,CUST_01076,Shipping,4898 kelsey street apt. 538,Gunzenhausen,Bremen,0805,French Guiana,False,2024-12-19 20:35:50.776000,,,,False,2024-12-24 16:25:31.391000
50492,CUST_01319,Billing,224 Leah Station Suite 894,Clarkmouth,Northern Territory,91949,Algeria,False,2024-07-10 02:57:16.141000,,,,True,2025-02-28 02:31:25.161000
50489,CUST_01351,Billing,"47, rue Antoine",Barbe-sur-Mer,Wyoming,2764,Israel,TRUE,2023-12-29 00:59:16.640000,61.749881,38.256431,,,2024-09-11 07:07:54.865000
50061,CUST_01317,Shipping,Pasadizo Flavia Duque 4 Puerta 7 ,Lake Nathan,Sachsen,2959,Somalia,True,2024-12-25 20:46:40.523000,,,,,2025-01-07 16:16:52.121000
50434,CUST_01394,Both,30770 Fisher Crossing Suite 295,GomezVille,Baden-Württemberg,74260,Zaïre,False,2023-10-08 14:22:06.457000,-85.631939,72.272072,,True,2025-07-09 08:33:32.240000
50025,CUST_01016,  SHIPPING  ,Plaza de Maribel Azorin 23,,Wisconsin,,Zambia,,2024-02-02 15:37:36.844000,,,,True,2025-04-24 04:46:13.282000
51271,CUST_01232,Both,Rambla Emelina Gimeno 55 Puerta 5 ,Regen,León,  V4C8E9  ,Andorra,False,2024-04-20 03:32:12.716000,35.5568975,-103.336966,Apt. 05,True,2025-07-25 11:59:44.438000
50641,  CUST_01273  ,  Billing  ,Camino de Chucho Arjona 64 Apt. 09 ,New Aaronborough,Victoria,33136,Ethiopia,False,2024-04-09 21:42:52.464000,,,,True,
50828,CUST_01475,Both,3796 Harrington Plains,Alicante,  Bremen  ,35490,República Popular Democrática de Corea,False,2023-12-30 18:41:22.370000,,,,False,2025-05-06 01:30:28.734000
50907,CUST_01302,Shipping,996 Jones trail,Johnsside,Alabama,NR0 5TW,American Samoa,False,2024-12-28 19:22:06.090000,-11.305401,-107.547423,Apt. 753,,
50996,CUST_01249,Shipping,36108 Audrey Divide Suite 166,Michaelmouth,Soria,52384,Luxembourg,False,2025-07-18 00:33:06.708000,-3.4366245,12.454222,Flat 1,  False  ,2025-01-15 20:24:32.303000
51158,CUST_01086,Shipping,553 Stephanie Islands Apt. 030,Girona,New Hampshire,  4110  ,Venezuela,False,2024-07-03 12:32:32.482000,57.379005,  176.291044  ,,  False  ,2025-01-01 12:45:54.243000
50073,CUST_01223,Shipping,1 Lord station,Lake Elizabethland,Nordrhein-Westfalen,11322,Senegal,False,2024-12-18 20:22:54.518000,7.037318,-59.611199,,True,2025-09-04 01:43:35.702000
51164,  CUST_01192  ,Both,  4747 Schwartz Rest Suite 090  ,Lake Wayneshire,  Sachsen-Anhalt  ,  2730  ,United Arab Emirates,True,2024-05-07 12:24:51.280000,,,,False,2025-01-16 17:02:39.164000
50054,CUST_01261,Billing,4550 Molly Port,Berlin,Australian Capital Territory,98295,Danemark,false,2024-07-12 16:49:58.340000,,,,True,2024-11-05 18:06:10.962000
50139,CUST_01173&,Billing,691 Turner Dale Apt. 675,Francisshire,Victoria,G7H1A3,  Guatemala  ,False,2025-08-16 18:49:55.949000,81.703872,-124.106247,,,2024-10-30 15:08:13.639000
50685,CUST_01225,Billing,308 Michael Little,Fordborough,Idaho,15326,Ukraine,FALSE,2024-05-26 22:09:51.174000,25.371799,115.435441,Apt. 06,,  2025-02-15 14:16:13.068512  
50143,CUST_01106,,???,,KY,,US,,,,,,False,2025-02-05 19:55:58.490000
50748,CUST_01080,  Shipping  ,"489, boulevard de Delaunay",Heiligenstadt,Ourense,N6N 1L2,Nicaragua,True,2025-02-18 16:58:42.179000,-41.525544,76.493681,,,2024-12-08 06:08:37.368000
50852,CUST_01147,Billing,994 Hill Pass Apt. 984,  Murrayport  ,Melilla,36988,Hong Kong,False,2025-03-30 04:06:13.535000,-82.4960535,-24.298976,,True,2024-09-12 20:51:52.555000
50083,CUST_01219,Both,409 Baker Shoal Apt. 097,Kennedybury,Oregon,30756,isle of man,False,2024-02-05 23:03:44.007000,74.142391,-146.562989,,False,
50265,CUST_01051,Shipping,"Studio 29
Melissa plaza",Ávila,Melilla,2679,Taiwan,False,2024-03-31 22:49:15.413000,24.920001,  -47.578547  ,,,2025-01-06 19:17:19.804000
50991,CUST_01150,Both,"Studio 06
Stephen ville",Senftenberg,Zamora,C5M6T8,Nordmazedonien,True,2023-11-25 08:21:01.470000,67.5916345,126.409893,Apt. 638,False,2025-03-05 04:28:16.747000
51368,CUST_01142,Both,885/27 Weaver Line,North Debra,Missouri,47175,Ghana,True,2025-01-14 04:49:02.886000,-60.427158,117.623682,Flat 12 ,,2024-09-26 19:37:43.129000
50936,CUST_01082,Shipping,  Camino Poncio Ros 22 Piso 4   ,New Jeffreystad,Northern Territory,M71 9JR,Albania,True,  2023-10-14 04:36:05.122795  ,51.969232,67.714166,  Apt. 391  ,True,
51111,CUST_01105,Billing,297 Wilson Row,Strasburg,pontevedra,ZE51 3GW,Tajikistan,False,2023-12-22 04:56:19.397000,-67.6175225,-151.237038,Suite 062,True,2025-03-12 03:08:51.540000
  51180  ,CUST_01059,Both,,South Amandastad,,  2679  ,Indonesien,True,2024-03-01 17:18:12.082000,53.99057,20.188047,,True,
50802,CUST_01481,Shipping,9453 Rasmussen Mews Suite 974,Velazquezhaven,Zaragoza,56980,United Kingdom,False,2023-12-11 09:47:52.191000,2.1424975,18.609536,,True,2025-03-23 20:14:11.830000
50304,CUST_01160,Shipping,52/0 Jorge Promenade,Natalieberg,Massachusetts,24150,Luxembourg,True,2025-08-21 01:12:46.255000,6.7957335,-28.105526,,,2025-04-21 03:06:07.760000
51353,CUST_01467,Billing,Pasaje Encarna Solís 233,Aschaffenburg,Northern Territory,78339,Inde,False,2024-11-07 21:48:44.124000,,,,,  2025-02-09 21:13:17.506822  
  50602  ,CUST_01394,Billing,Gertzgasse 137,Andrewshire,Asturias,31660,Luxembourg,True,2025-05-08 15:36:11.587000,-43.0176515,129.646032,Puerta 8,True,
50123,CUST_01496%,  Billing  !,Unit 61 1 Jason Brow,New Gail,Álava,91674,Svalbard & Jan Mayen Islands,False,2025-08-31 20:23:19.210000,,,,False,2025-05-20 18:00:01.078000
51330,CUST_01369,Home,"86, boulevard de Leclerc",PIERRENEC,Northern Territory,B0E 6LT,,False,1986-01-25 19:55:22.434000,23.035922,-33.181899,,,2025-02-13 13:56:44.898000
50581,CUST_01307,Billing,955 Olivia Cliff Apt. 294,West Carriefort,South Carolina,53273,Thailand,False,2024-01-28 06:59:19.511000,49.702295,82.856859,Suite 135 ,,2025-08-06 02:27:44.987000
51092,  CUST_01478  ,Shipping,  8/8 Ashley Terrace  ,Grahamland,Guadalajara,B74 5YX,Burkina Faso,False,2024-05-16 09:45:50.374000,38.9221,-98.237821,,,2025-01-05 03:08:33.887000
50354,CUST_01355,Both,32 Kyle Towers,  Gaudin  ,  Cuenca  ,  G7 6ZJ  ,Guinée-Bissau,False,2025-06-13 06:56:02.715000,,,Suite 994 ,,
50140,CUST_01345,1,,gera,,H8C1N5,,False,1980-09-06 08:21:26.783000,,,,,
50092,CUST_01486,Both,Glorieta Liliana Torrijos 9 Piso 0 ,Port Stephen,  Oklahoma  ,2930,Equatorial Guinea,False,2023-09-12 05:23:48.882000,65.239248,-155.685223,,False,2025-01-13 02:20:54.486000
,, ,,, ,,,, ,,,,, 
51318,CUST_01204,Billing,Flat 19 2 Kevin Landing,Jennifermouth,Australian Capital Territory,14402,Somalia,True,2025-01-07 15:40:46.744000,79.295546,154.449727,,,
50348,CUST_01377,Both,4/6 Jamie Deviation,Onealshire,Tasmania,G8C 9M6,Myanmar,False,2024-08-14 21:07:31.198000,0.294703,62.209957,Unit 63 ,,
51051,CUST_01183,Shipping,rue Ribeiro,Reneemouth,South Australia,80882,Tunisia,False,2023-12-11 05:50:40.482000,47.0466615,-128.671424,,,
51340@,  CUST_01237  ,Shipping,,DumontBourg,,35385,Myanmar,False,2025-01-15 04:41:14.868000,69.589591,  -140.816843  ,Flat 15 ,,2025-08-17 03:07:07.416000
50770,CUST_01064,Work,77741 Tracy Lights Apt. 118,GÖRLITZ,Rhode Island,26422,,False,1987-10-03 10:54:40.637000,  -0.270771  ,135.484072,,,2025-02-20 08:33:49.952000
50366,CUST_01127,Billing,4746 Jones Dale Suite 323,Bentleystad,Madrid,S7B 3E4,Mauricio,True,2025-03-26 10:04:23.455000,3.570879,  82.326853  ,Apt. 857,False,
50705,CUST_01016,Shipping,"Studio 6
Chapman trafficway",Omarland,Washington,79876,CANADA,False,2024-12-08 13:54:36.529000,,,Flat 9,True,2025-03-13 00:03:38.508000
50747,CUST_01107,Shipping,  Berit-Riehl-Allee 678  ,West Jasonmouth,Sachsen-Anhalt,14906,Taiwan,False,2024-12-07 18:44:07.227000,78.198999,-37.715008,,True,
50378,CUST_01188,Shipping,861 Marcus Turnpike,Sainte Céline,Northern Territory,2914,Cote d'Ivoire,False,2025-04-19 14:09:26.085000,84.815369,14.468482,,,2025-07-18 23:01:12.852000
50777,CUST_01276,Both,7 Dobson tunnel,León,Mecklenburg-Vorpommern,S7X 5B9,Argentina,False,  2024-07-19 14:13:58.083846  ,67.916822,-62.409489,,False,
  51339  ,CUST_01282,Shipping,Acceso de María Ángeles Conde 833,Edwardsfurt,  Ourense  ,16775,  australia  ,True,2024-07-08 20:19:40.704000,11.564465,162.101495,,,2025-08-22 10:53:44.993000
50712,cust_01353,Both,calle de moreno velázquez 97 piso 4 ,Traore,Rheinland-Pfalz,55942,Brésil,False,2025-08-09 19:49:01.315000,-67.7257965,49.838343,Apt. 275,,2024-09-18 12:54:14.807000
51220,CUST_01214,  Both  ,,Lake Teresaton,,2937,Bangladesh,False,2025-05-16 03:28:25.601000,  -9.172468  ,62.456326,,False,
50697,CUST_01266,Both,9 David light,Deggendorf,Madrid,73453,British Virgin Islands,  False  ,2024-02-16 10:51:02.056000,,,Apt. 638,,
51178,CUST_01367,Both,943 Walker Trafficway Suite 877,Port Caroleview,New York,2694,Burkina Faso,False,2024-02-10 19:04:29.478000,34.503818,-112.896848,Suite 692,False,2025-05-09 18:40:10.270000
50297&,CUST_01068,Shipping,"Studio 5
Brown rest",Lake Samanthabury,Sachsen,E8Y7K1,Vanuatu,False,2024-04-16 19:33:27.931000,-26.794065,-67.049614,,False,
50630,CUST_01126,,    ,BAUDRY,WA,99999,,Y,,,,,,  2025-02-22 10:13:20.670295  
51235,CUST_01219,Billing,Unit 88 24 Davis Drive,Port Laura,Mecklenburg-Vorpommern,28890,Aserbaidschan,False,2023-10-01 20:52:31.464000,-11.871942,-12.028476,,False,
50342,CUST_01200,Shipping,Plathring 11,Owenchester,Toledo,56290,Burundi,False,2023-10-12 05:09:32.456000,-6.3375645,53.994181,Apt. 939,,
,  NULL  ,shipping,,123,,,Unknown,,2025-02-02 20:48:47,,,,,
51016,CUST_01304,Billing,749 Roger Mills,Alexanderburgh,New South Wales,85196,Mongolia,False,2023-11-01 11:23:13.049000,-13.045123,-57.632852,,True,2025-06-15 00:23:27.611000
51299,  CUST_01286  ,Both,Level 5 999 Clark Firetrail,Bruchsal,Colorado,85184,Philippines,True,2025-06-26 07:29:27.264000,58.6872075,-7.392228,Apt. 527,,2024-11-29 11:33:18.299000
50827,CUST_01211,Billing,45663 Charles Plains Suite 034,Port Jane,northern territory,33093,Georgia,False,  2024-04-10 20:58:22.242757  ,19.139808,172.199818,,False,
51008,CUST_01160,Shipping%,"Studio 12h
Julia vista",New Natalieside,Georgia,  82908  ,Maurice,False,2024-06-18 16:38:34.845000,-63.61509,-108.158568,,False,
51375,CUST_01232,S,9824 Walter Ranch,,Montana,,Honduras,,2025-05-15 00:45:26.157000,41.820983,-21.43389,0/,True,
50840,CUST_99999,,,,,XXXXX,,Y,,,,,,
51212,CUST_01222,Shipping,"Flat 33
Anna mission",CUENCA,Western Australia,43617,  Nauru  ,False,2024-05-18 01:36:22.382000,,,,,
50743,CUST_01375,Both,Unit 49 04 Hunt Courtyard,Smithside,Brandenburg,2632,Mozambique,False,2024-03-05 15:27:40.691000,19.1541675,111.31671,,,2024-10-24 22:31:00.738000
50181,CUST_01389,Both,Rosalie-Bähr-Weg 996,Alicante,Thüringen,56394,Kyrgyz Republic,True,2024-09-16 20:49:45.050000,7.6744175,-174.313635,,False,2024-12-05 12:15:46.484000
  50729  ,CUST_01434,Shipping,"6, chemin Hugues Pottier",Füssen,Bayern,E0 6UY,Singapur,False,2024-06-05 06:03:18.168000,-7.2522665,-145.166533,,False,2025-02-17 23:52:37.850000
50239,CUST_01413,Both,"45, BOULEVARD DE CHEVALIER",Ourense,New South Wales,46783,Bhutan,False,2024-04-23 18:10:08.889000,34.928938,-55.610117,,,
50376,CUST_01067,Both,095 Shaw Spurs,Wendyshire,Santa Cruz de Tenerife,15136,French Guiana,False,2025-08-16 00:40:11.489000,,,,True,2025-09-02 14:45:12.165000
51363,CUST_01290,Shipping,Flat 16 221 Williams Villas,Harrisonstad,Teruel,91818,Northern Mariana Islands,False,  2025-06-30 14:27:22.282975  ,,,,,
50230,CUST_01282,Billing,16224 Tammy Summit,Marcusfurt,Wisconsin,9147,British Virgin Islands,False,2025-05-29 19:15:31.025000,51.4796415,101.667291,Piso 0,False,2025-05-21 09:45:55.749000
50904,CUST_01436,Shipping,Vial de Cornelio Vazquez 10,North Amelia,New South Wales,57663,Rumania,False,  2024-11-24 12:25:15.672554  ,,,,false,2024-10-08 13:08:47.202000
50734,CUST_01174,Shipping,Rambla de Pacífica Sabater 76,Port Devon,Albacete,08048,Iraq,False,2024-07-16 21:18:24.868000,,,Suite 159 ,,
51260,CUST_99999*,,,,,XXXXX,,No,,,,,,
51398,cust_01171,Billing,Ronda de Apolonia Rivera 1 Puerta 5 ,feuchtwangen,Sachsen,6433,Malasia,False,2024-03-26 09:04:24.107000,,,,True,2024-09-27 21:52:25.985000
51348,CUST_01005,Both,Wesackweg 053,South Tracy,Queensland,G7Y 3P9,Lao People's Democratic Republic,False,2025-06-24 22:54:53.411000,-31.1814635,-85.127459,  93/  ,True,2025-01-10 08:30:54.744000
,,,,,,,,,,,,,,
51316,CUST_01349,Shipping,95/94 Yu Heights,Raymond,Saarland,45406,Ukraine,False,2024-03-03 07:55:45.249000,13.8100835,122.336179,,True,2025-04-27 22:13:48.821000
51057,CUST_01132,Both,2796 Fernando Expressway,New Declan,Saarland,E58 8RJ,Fiji,True,2025-07-06 23:06:49.105000,72.4305275,  30.619821  ,  Suite 033  ,,2025-08-05 17:44:06.838000
50919,CUST_01321,Both,Calle Reinaldo Echevarría 7 Puerta 0 ,East Robert,Victoria,70114,Tuvalu,False,2024-01-22 17:04:32.090000,-17.8881375,-138.428924,,False,
50594,CUST_01305,Billing,avenue de Imbert,Segovia,Rheinland-Pfalz,97182,Turks and Caicos Islands,True,2023-10-20 19:49:39.026000,-54.602287,  -145.705816  ,Suite 259,True,2024-10-30 08:43:16.270000
51052,CUST_01479,Billing,Möchlichenstr. 7/4,Pößneck,Idaho,84591,  Roumanie  ,False,2025-07-17 16:39:03.356000,,,,,2024-09-17 12:09:32.468000
51333,CUST_01257,Billing,68368 Buckley Tunnel Apt. 771,Görlitz,Saarland,60030,Bolivia,False,2024-11-22 00:30:47.073000,82.7459565,  -98.294822  ,Apt. 344,False,2025-06-19 11:34:47.017000
  50427  ,CUST_01019,Billing,9 Anthony Towers,Sainte André-les-Bains,santa cruz de tenerife,23343,Tokelau,False,2025-02-21 13:53:43.255000,,,,False,2025-06-23 08:36:03.501000
50764,CUST_01162,Shipping,23200 Heather Lights,Grayton,North Carolina,  42378  ,Qatar,True,2024-10-21 17:01:11.579000,39.076234,27.357709,,False,  2024-09-13 08:30:12.285393  
51345,CUST_01295,Shipping,Jürgen-Pärtzelt-Ring 67,Pirmasens,La Rioja,96507,Guinea Ecuatorial,  False  ,2025-06-01 18:40:58.117000,1.352292,-9.993343,,,2024-10-27 22:10:04.727000
50666,CUST_01281,Shipping,Wellerstraße 01,Stendal,Hessen,L02 3HF,Kuwait,False,2025-01-05 08:27:32.077000,76.0665785,-163.09345,,False,2025-06-01 07:59:14.903000
51482,CUST_01132,Shipping,19 Smith loop,Emilymouth,Florida,97347,North Macedonia,True,2025-03-23 19:58:27.842000,33.11428,172.579384,,true,2024-11-16 03:56:44.814000
50604*,CUST_01180,Both,0 Cox Roadway,Hooverside,Tasmania,88255,China,False,2024-06-29 12:19:51.815000,,,,,
51462,CUST_01179,  Both  ,0209 Miles Mews Suite 659,East Irenefurt,Sevilla,S2M 6L4,Colombia,False,2023-12-02 01:29:52.361000,,,Apt. 827,False,2024-09-18 13:15:38.247675
51446,  CUST_01396  ,Shipping,Calle de Cesar Lobato 772 Puerta 2 ,New Matthewfurt,Sachsen-Anhalt,  64838  ,Cook Islands,True,2024-04-29 06:24:45.543000,7.178193,122.22114,,False,
50132,CUST_01101,Shipping,410 Phyllis Pike,Lake Lori,Pennsylvania,08545,Österreich,False,2024-02-29 23:29:58.251000,  -5.44044  ,30.964859,719/,,
50597,CUST_01204,Shipping,6 Billy Road,Jacquelineshire,Hamburg,2672,Afrique du sud,False,2025-03-06 16:25:59.260000,,,Apt. 397,,2024-12-15 06:53:11.494000
50362,CUST_01301,Both,"4, boulevard Thierry",Joelchester,New South Wales,18530,Luxembourg,False,2024-02-04 14:06:17.296000,-35.135732,-159.648985,,,
